sku,digikey_url,digikey_inventory,digikey_price,digikey_status,newark_url,newark_inventory,newark_price,newark_status,combined_inventory,InStock,combined_status,last_updated
786451-01,https://www.digikey.com/en/products/detail/ni/786451-01/16647223,0.0,3674.25,Active,https://www.newark.com/ni-emerson/786451-01/piccpcd-simulation-antenna-rohs/dp/37AJ7408,0.0,3266.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786452-01,https://www.digikey.com/en/products/detail/ni/786452-01/18710546,0.0,416.25,Active,https://www.newark.com/ni/786452-01/pxie-backend-kit-pxi-controller/dp/14AJ6292,0.0,370.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786455-01,https://www.digikey.com/en/products/detail/ni/786455-01/13983429,1.0,10935.0,Active,https://www.newark.com/ni/786455-01/pcie-7856-multifun-reconfig-i/dp/14AJ6293,4.0,9914.4,STOCKED,5.0,True,Active,12-22-2025
786456-01,https://www.digikey.com/en/products/detail/ni/786456-01/16647379,3.0,8751.38,Active,https://www.newark.com/ni-emerson/786456-01/pcie-7846-multifun-reconfig-i/dp/14AJ6294,0.0,7779.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
786457-01,https://www.digikey.com/en/products/detail/ni/786457-01/16648014,0.0,14749.78,Obsolete,,,,,,False,Obsolete,12-22-2025
786458-01,https://www.digikey.com/en/products/detail/ni/786458-01/16647736,0.0,12024.0,Active,https://www.newark.com/ni-emerson/786458-01/pcie-7857-multifun-reconfig-i/dp/14AJ6295,0.0,10688.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786459-01,https://www.digikey.com/en/products/detail/ni/786459-01/16648675,2.0,635.62,Active,https://www.newark.com/ni-emerson/786459-01/cover-plate-kit-mp300-rackables/dp/37AJ7409,0.0,565.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
786460-01,https://www.digikey.com/en/products/detail/ni/786460-01/18709801,0.0,101.25,Active,https://www.newark.com/ni/786460-01/pxi-data-acquisition-module-standoff/dp/14AJ6296,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
786461-01,https://www.digikey.com/en/products/detail/ni/786461-01/18709911,0.0,39.38,Active,https://www.newark.com/ni-emerson/786461-01/pxi-data-acquisition-module-standoff/dp/14AJ6297,0.0,35.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786465-01,https://www.digikey.com/en/products/detail/ni/786465-01/18709814,0.0,23429.25,Active,https://www.newark.com/ni/786465-01/usrp-n310-non-tpm-zynq-7100-4/dp/27AJ2564,0.0,20826.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786467-01,https://www.digikey.com/en/products/detail/ni/786467-01/18709903,0.0,686.25,Active,https://www.newark.com/ni-emerson/786467-01/rack-mount-accessory-sdr-device/dp/27AJ2565,3.0,622.2,STOCKED,3.0,True,Active,12-22-2025
786469-01,https://www.digikey.com/en/products/detail/ni/786469-01/16647190,0.0,6886.51,Obsolete,,,,,,False,Obsolete,12-22-2025
786471-01,https://www.digikey.com/en/products/detail/ni/786471-01/16648764,0.0,8373.74,Obsolete,,,,,,False,Obsolete,12-22-2025
786473-01,https://www.digikey.com/en/products/detail/ni/786473-01/15218918,31.0,2863.12,Active,https://www.newark.com/ni/786473-01/cdaq-9185-chassis-4slot-compactdaq/dp/13AJ4147,9.0,2595.9,STOCKED,40.0,True,Active,12-22-2025
786502-01,https://www.digikey.com/en/products/detail/ni/786502-01/16648695,0.0,8008.88,Active,https://www.newark.com/ni-emerson/786502-01/pcie-1477-frame-grabber-kintex/dp/14AJ6300,0.0,7119.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786503-01,https://www.digikey.com/en/products/detail/ni/786503-01/16818592,0.0,26681.62,Active,https://www.newark.com/ni-emerson/786503-01/usrp-n320-sdr-device-200mhz-2/dp/27AJ2566,4.0,24191.34,STOCKED,4.0,True,Active,12-22-2025
786504-01,https://www.digikey.com/en/products/detail/ni/786504-01/16818611,1.0,30013.88,Active,https://www.newark.com/ni-emerson/786504-01/usrp-n321-sdr-device-200mhz-2/dp/27AJ2567,0.0,26679.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
786513-01,https://www.digikey.com/en/products/detail/ni/786513-01/16648890,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786513-01/measurements-kit-for-ni-elvis/dp/27AJ4071,0.0,510.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786514-01,https://www.digikey.com/en/products/detail/ni/786514-01/16648711,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786514-01/ti-power-electronics-board-for/dp/27AJ4072,0.0,1521.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786515-01,https://www.digikey.com/en/products/detail/ni/786515-01/16648851,1.0,3609.02,Obsolete,,,,,,False,Obsolete,12-22-2025
786520-01,https://www.digikey.com/en/products/detail/ni/786520-01/16648864,1.0,478.12,Obsolete,https://www.newark.com/ni/786520-01/ni-elvis-iii-cablesprobes-rohs/dp/27AJ2573,0.0,425.0,NO_LONGER_STOCKED,1.0,True,Obsolete,12-22-2025
786521-01,https://www.digikey.com/en/products/detail/ni/786521-01/16648251,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786521-01/ni-elvis-iii-mechanical-prototyping/dp/71AJ7000,0.0,308.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786522-01,https://www.digikey.com/en/products/detail/ni/786522-01/16648612,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786522-01/ni-elvis-iii-default-prototyping/dp/38AJ3126,0.0,324.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786525-01,https://www.digikey.com/en/products/detail/ni/786525-01/16648635,0.0,1406.25,Active,https://www.newark.com/ni-emerson/786525-01/mon-10411-triaxial-vibration-2khz/dp/14AJ6302,0.0,1250.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786526-02,https://www.digikey.com/en/products/detail/ni/786526-02/18710836,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786526-02/ni-elvis-iii-evaluation-hardware1/dp/75AJ3247,0.0,,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786526-15,https://www.digikey.com/en/products/detail/ni/786526-15/18710898,0.0,0.0,Obsolete,,,,,,False,Obsolete,12-22-2025
786526-20,https://www.digikey.com/en/products/detail/ni/786526-20/18710959,0.0,0.0,Obsolete,,,,,,False,Obsolete,12-22-2025
786527-01,https://www.digikey.com/en/products/detail/ni/786527-01/18710650,0.0,2952.0,Active,https://www.newark.com/ni-emerson/786527-01/rmx-4000-two-slot-mainframe-for/dp/80AJ9359,0.0,2624.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786528-01,https://www.digikey.com/en/products/detail/ni/786528-01/18710153,0.0,3866.62,Active,https://www.newark.com/ni-emerson/786528-01/rmx-4002-four-slot-mainframe-for/dp/47AK3169,0.0,3437.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786529-01,https://www.digikey.com/en/products/detail/ni/786529-01/16647976,0.0,4398.75,Active,https://www.newark.com/ni-emerson/786529-01/rmx-4003-2-channel-100w-0-80v/dp/80AJ9367,0.0,3910.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786531-01,https://www.digikey.com/en/products/detail/ni/786531-01/16648668,0.0,3245.62,Active,https://www.newark.com/ni-emerson/786531-01/rmx-4005-350w-0-80v-0-70a-dc-electronic/dp/47AK3170,0.0,2885.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786533-01,https://www.digikey.com/en/products/detail/ni/786533-01/18709913,0.0,228.38,Active,https://www.newark.com/ni-emerson/786533-01/rackmount-kit-for-rmx-400x-dc/dp/47AK3171,0.0,203.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786575-01,https://www.digikey.com/en/products/detail/ni/786575-01/16648174,2.0,6630.05,Active,https://www.newark.com/ni-emerson/786575-01/mon-10467-sound-vibration-module/dp/14AJ6305,0.0,6630.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
786636-00,https://www.digikey.com/en/products/detail/ni/786636-00/18710252,0.0,17764.88,Active,https://www.newark.com/ni-emerson/786636-00/pxie-8881-xeon-8-core-controller/dp/47AK3172,0.0,15791.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786636-01,https://www.digikey.com/en/products/detail/ni/786636-01/16648254,1.0,18294.75,Active,https://www.newark.com/ni/786636-01/pxie-8881-controller-512gb-3-9ghz/dp/14AJ6306,2.0,16587.24,STOCKED,3.0,True,Active,12-22-2025
786636-0118,https://www.digikey.com/en/products/detail/ni/786636-0118/16647734,1.0,16265.06,Active,https://www.newark.com/ni-emerson/786636-0118/pxie-8881-xeon-8-core-controller/dp/47AK3173,0.0,16265.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
786657-01,https://www.digikey.com/en/products/detail/ni/786657-01/15218885,105.0,42.75,Active,https://www.newark.com/ni/786657-01/coaxial-cable-3ft-daq-device/dp/14AJ6308,54.0,38.76,STOCKED,159.0,True,Active,12-22-2025
786659-01,https://www.digikey.com/en/products/detail/ni/786659-01/15219033,2.0,57.38,Active,https://www.newark.com/ni/786659-01/coaxial-cable-10ft-daq-device/dp/14AJ6309,5.0,52.02,NO_LONGER_STOCKED,7.0,True,Active,12-22-2025
786663-01,https://www.digikey.com/en/products/detail/ni/786663-01/18710560,0.0,5187.24,Active,https://www.newark.com/ni-emerson/786663-01/emv-test-picc-1-antenna-for-emv/dp/37AJ7432,0.0,4803.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786664-01,https://www.digikey.com/en/products/detail/ni/786664-01/18710593,0.0,5187.24,Active,https://www.newark.com/ni-emerson/786664-01/emv-test-picc-2-antenna-for-emv/dp/37AJ7433,0.0,4803.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786665-01,https://www.digikey.com/en/products/detail/ni/786665-01/18710137,0.0,5059.8,Active,https://www.newark.com/ni-emerson/786665-01/emv-test-picc-3-antenna-for-emv/dp/37AJ7434,0.0,4685.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786666-01,https://www.digikey.com/en/products/detail/ni/786666-01/18710648,0.0,4497.75,Active,https://www.newark.com/ni-emerson/786666-01/iso-10376-6-cal-coil-1-antenna/dp/37AJ7435,0.0,3998.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786668-02,https://www.digikey.com/en/products/detail/ni/786668-02/18710573,0.0,190.12,Active,https://www.newark.com/ni-emerson/786668-02/shdb9m-db9f-bncm-analog-cable/dp/14AJ6310,0.0,169.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786668-03,https://www.digikey.com/en/products/detail/ni/786668-03/18710750,0.0,217.12,Active,https://www.newark.com/ni-emerson/786668-03/shdb9m-db9f-bncm-analog-cable/dp/14AJ6311,0.0,193.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786668-05,https://www.digikey.com/en/products/detail/ni/786668-05/18710349,0.0,285.75,Active,https://www.newark.com/ni-emerson/786668-05/shdb9m-db9f-bncm-analog-cable/dp/14AJ6312,0.0,254.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786671-01,https://www.digikey.com/en/products/detail/ni/786671-01/16647944,0.0,18194.62,Active,https://www.newark.com/ni-emerson/786671-01/pxie-7861-multifun-reconfig-i/dp/14AJ6313,0.0,16173.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786672-01,https://www.digikey.com/en/products/detail/ni/786672-01/16647823,1.0,22739.62,Active,https://www.newark.com/ni-emerson/786672-01/pxie-7862-multifun-reconfig-i/dp/14AJ6314,0.0,20213.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
786674-01,https://www.digikey.com/en/products/detail/ni/786674-01/18710402,0.0,11.25,Active,https://www.newark.com/ni-emerson/786674-01/single-slot-pxi-card-packaging/dp/14AJ6315,0.0,10.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786677-01,https://www.digikey.com/en/products/detail/ni/786677-01/16647484,0.0,1764.0,Active,https://www.newark.com/ni-emerson/786677-01/crio-9803-expansion-module-compactrio/dp/14AJ6317,0.0,1568.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786694-01,https://www.digikey.com/en/products/detail/ni/786694-01/18710348,0.0,10337.62,Active,https://www.newark.com/ni-emerson/786694-01/usrp-e320-zynq-7045-2x2-70-mhz/dp/67AJ1636,0.0,9189.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786703-01,https://www.digikey.com/en/products/detail/ni/786703-01/18710510,0.0,3826.12,Active,https://www.newark.com/ni-emerson/786703-01/piccpcd-simulation-antenna-for/dp/37AJ7447,0.0,3401.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786704-01,,,,,,,,,,False,Active,12-22-2025
786744-01,https://www.digikey.com/en/products/detail/ni/786744-01/15218866,0.0,106.88,Active,https://www.newark.com/ni-emerson/786744-01/carrying-handle-crio-cdaq-chassis/dp/14AJ6320,0.0,95.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786746-01,https://www.digikey.com/en/products/detail/ni/786746-01/18709725,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786746-01/ni-elvis-iii-power-cord-europe/dp/27AJ2574,0.0,14.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786746-04,https://www.digikey.com/en/products/detail/ni/786746-04/16647778,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786746-04/ni-elvis-iii-power-cord-korea/dp/47AK3175,0.0,20.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786746-06,https://www.digikey.com/en/products/detail/ni/786746-06/16648599,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786746-06/ni-elvis-iii-power-cord-brazil/dp/75AJ3250,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,12-22-2025
786746-07,https://www.digikey.com/en/products/detail/ni/786746-07/16648240,4.0,20.25,Obsolete,https://www.newark.com/ni-emerson/786746-07/ni-elvis-iii-power-cord-us-rohs/dp/27AJ4224,0.0,18.0,NO_LONGER_STOCKED,4.0,True,Obsolete,12-22-2025
786746-08,https://www.digikey.com/en/products/detail/ni/786746-08/16648584,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786746-08/ni-elvis-iii-power-cord-australia/dp/47AK3176,0.0,27.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786771-01,https://www.digikey.com/en/products/detail/ni/786771-01/16647458,0.0,4932.0,Active,https://www.newark.com/ni-emerson/786771-01/pxie-8521-ethernet-interface-module/dp/12AJ8041,0.0,4384.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786774-01,https://www.digikey.com/en/products/detail/ni/786774-01/16648140,0.0,2963.25,Active,https://www.newark.com/ni/786774-01/m-2-solid-state-drive-upgrade/dp/14AJ6326,1.0,2634.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
786775-01,https://www.digikey.com/en/products/detail/ni/786775-01/16647405,0.0,1509.75,Active,https://www.newark.com/ni-emerson/786775-01/m-2-solid-state-drive-512gb-80mm/dp/14AJ6327,0.0,1342.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786776-01,https://www.digikey.com/en/products/detail/ni/786776-01/16647267,1.0,1534.01,Active,https://www.newark.com/ni/786776-01/ram-memory-module-ddr4-so-dimm/dp/14AJ6328,1.0,1564.68,STOCKED,2.0,True,Active,12-22-2025
786777-01,https://www.digikey.com/en/products/detail/ni/786777-01/16648443,1.0,1078.88,Active,https://www.newark.com/ni/786777-01/ram-memory-module-ddr4-so-dimm/dp/14AJ6329,3.0,978.18,NO_LONGER_STOCKED,4.0,True,Active,12-22-2025
786782-01,https://www.digikey.com/en/products/detail/ni/786782-01/15219076,6.0,1992.38,Active,https://www.newark.com/ni/786782-01/ni-9252-voltage-input-module-24bit/dp/14AJ6330,12.0,1806.42,STOCKED,18.0,True,Active,12-22-2025
786783-01,https://www.digikey.com/en/products/detail/ni/786783-01/15219030,3.0,1992.38,Active,https://www.newark.com/ni/786783-01/ni-9252-voltage-input-module-24bit/dp/14AJ6331,8.0,1806.42,STOCKED,11.0,True,Active,12-22-2025
786795-01,https://www.digikey.com/en/products/detail/ni/786795-01/15218989,0.0,181.12,Active,https://www.newark.com/ni-emerson/786795-01/panel-mounting-kit-crio/dp/14AJ6332,0.0,161.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786796-01,https://www.digikey.com/en/products/detail/ni/786796-01/15218973,0.0,186.75,Active,https://www.newark.com/ni-emerson/786796-01/panel-mounting-kit-crio/dp/14AJ6333,0.0,166.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786797-01,https://www.digikey.com/en/products/detail/ni/786797-01/15218959,4.0,46.12,Active,https://www.newark.com/ni/786797-01/din-rail-mounting-kit-crio/dp/14AJ6334,16.0,41.82,STOCKED,20.0,True,Active,12-22-2025
786799-01,https://www.digikey.com/en/products/detail/ni/786799-01/18710471,0.0,467.65,Obsolete,,,,,,False,Obsolete,12-22-2025
786800-01,https://www.digikey.com/en/products/detail/ni/786800-01/18709978,0.0,467.65,Obsolete,,,,,,False,Obsolete,12-22-2025
786803-01,https://www.digikey.com/en/products/detail/ni/786803-01/18710045,0.0,2466.0,Active,https://www.newark.com/ni-emerson/786803-01/emvco-plexiglas-test-bench-3-0/dp/37AJ7489,0.0,2192.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786817-01,https://www.digikey.com/en/products/detail/ni/786817-01/16648576,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786817-01/ni-elvis-iii-power-supply-no-cord/dp/47AK3177,0.0,84.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786818-01,https://www.digikey.com/en/products/detail/ni/786818-01/16648855,0.0,226.12,Active,https://www.newark.com/ni-emerson/786818-01/banana-jack-adapter-smu/dp/14AJ6335,0.0,201.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786819-02,https://www.digikey.com/en/products/detail/ni/786819-02/18710190,0.0,159.75,Active,https://www.newark.com/ni-emerson/786819-02/rs-232-rj45-to-db9-serial-cable/dp/80AJ9368,0.0,142.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786846-01,https://www.digikey.com/en/products/detail/ni/786846-01/16648617,0.0,6096.38,Active,https://www.newark.com/ni-emerson/786846-01/cc0550x-hioki-current-probe-5/dp/72AJ8322,0.0,5419.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786877-01,https://www.digikey.com/en/products/detail/ni/786877-01/18709953,0.0,9580.5,Active,https://www.newark.com/ni-emerson/786877-01/usrp-e320-non-tpm-zynq-7045-2x2/dp/27AK1704,0.0,8516.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786878-01,https://www.digikey.com/en/products/detail/ni/786878-01/18710640,0.0,11486.25,Active,https://www.newark.com/ni-emerson/786878-01/usrp-e320-non-tpm-zynq-7045-2x2/dp/27AJ2575,0.0,10210.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786879-02,https://www.digikey.com/en/products/detail/ni/786879-02/18710332,0.0,190.12,Active,https://www.newark.com/ni-emerson/786879-02/shdb9m-db9f-analog-cable-2m/dp/14AJ6338,0.0,169.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786888-01,https://www.digikey.com/en/products/detail/ni/786888-01/16648370,2.0,31569.21,Active,https://www.newark.com/ni-emerson/786888-01/pxie-4147-source-measure-unit/dp/14AJ6339,0.0,31569.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
786901-01,https://www.digikey.com/en/products/detail/ni/786901-01/15218887,0.0,19.12667,Active,https://www.newark.com/ni-emerson/786901-01/microsd-card-slot-door-crio-905x/dp/14AJ6340,0.0,51.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786902-01,https://www.digikey.com/en/products/detail/ni/786902-01/16647857,7.0,27.0,Active,https://www.newark.com/ni/786902-01/screw-terminal-power-connector/dp/14AJ6341,10.0,24.48,STOCKED,17.0,True,Active,12-22-2025
786912-01,https://www.digikey.com/en/products/detail/ni/786912-01/18710680,0.0,5562.0,Active,https://www.newark.com/ni-emerson/786912-01/mon-10496-wireless-monitoring/dp/14AJ6342,0.0,4944.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786913-01,https://www.digikey.com/en/products/detail/ni/786913-01/16648435,0.0,212.62,Active,https://www.newark.com/ni-emerson/786913-01/microsd-memory-card-16gb/dp/14AJ6343,0.0,189.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786914-01,https://www.digikey.com/en/products/detail/ni/786914-01/16648439,0.0,290.25,Active,https://www.newark.com/ni-emerson/786914-01/ums05-bv51101-reed-relay-3w/dp/15AJ5792,0.0,258.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786915-01,https://www.digikey.com/en/products/detail/ni/786915-01/16647977,0.0,330.75,Active,https://www.newark.com/ni-emerson/786915-01/ums05-bv51338-reed-relay-3w/dp/15AJ5793,0.0,294.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786918-01,https://www.digikey.com/en/products/detail/ni/786918-01/18710631,0.0,26681.62,Active,https://www.newark.com/ni-emerson/786918-01/usrp-n320-non-tpm-2-tx-rx-channels/dp/27AJ2576,0.0,23717.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786919-01,https://www.digikey.com/en/products/detail/ni/786919-01/18710511,0.0,30013.88,Active,https://www.newark.com/ni-emerson/786919-01/usrp-n321-non-tpm-2-tx-rx-channels/dp/27AJ2577,0.0,26679.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786926-01,https://www.digikey.com/en/products/detail/ni/786926-01/18710548,0.0,887.62,Active,https://www.newark.com/ni-emerson/786926-01/hdmi-splitter-board-rohs-compliant/dp/37AJ7503,0.0,789.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786939-01,https://www.digikey.com/en/products/detail/ni/786939-01/16648810,0.0,45175.5,Active,https://www.newark.com/ni-emerson/786939-01/pxie-6594-high-speed-serial-instrument/dp/14AJ6344,0.0,40156.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786957-01,https://www.digikey.com/en/products/detail/ni/786957-01/18709746,0.0,1956.38,Active,https://www.newark.com/ni-emerson/786957-01/danisense-ds200ub-10v-isolated/dp/90AJ0990,0.0,1739.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786958-01,https://www.digikey.com/en/products/detail/ni/786958-01/18709782,0.0,2443.5,Active,https://www.newark.com/ni-emerson/786958-01/danisense-ds600ub-10v-isolated/dp/47AK3178,0.0,2172.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786969-01,https://www.digikey.com/en/products/detail/ni/786969-01/16647596,14.0,637.88,Active,https://www.newark.com/ni/786969-01/front-rack-mount-kit-pxi-chassis/dp/14AJ6349,32.0,578.34,STOCKED,46.0,True,Active,12-22-2025
786970-01,https://www.digikey.com/en/products/detail/ni/786970-01/16647941,16.0,607.5,Active,https://www.newark.com/ni/786970-01/rear-rack-mount-kit-pxi-chassis/dp/13AJ4148,15.0,550.8,STOCKED,31.0,True,Active,12-22-2025
786972-01,https://www.digikey.com/en/products/detail/ni/786972-01/16648124,0.0,639.0,Active,https://www.newark.com/ni-emerson/786972-01/fan-replacement-kit-pxi-chassis/dp/15AJ5794,0.0,568.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786975-01,https://www.digikey.com/en/products/detail/ni/786975-01/16647957,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786975-01/iot-teaching-kit/dp/14AJ6350,0.0,327.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786978-01,https://www.digikey.com/en/products/detail/ni/786978-01/16818586,2.0,256.0,Active,https://www.newark.com/ni-emerson/786978-01/coaxial-cable-15cm-test-equipment/dp/14AJ6351,0.0,256.0,NO_LONGER_STOCKED,2.0,True,Active,12-22-2025
786979-01,https://www.digikey.com/en/products/detail/ni/786979-01/18709745,6.0,393.75,Active,https://www.newark.com/ni-emerson/786979-01/coaxial-cable-15cm-test-equipment/dp/14AJ6352,0.0,350.0,NO_LONGER_STOCKED,6.0,True,Active,12-22-2025
786982-01,https://www.digikey.com/en/products/detail/ni/786982-01/16648432,0.0,137025.0,Active,https://www.newark.com/ni-emerson/786982-01/vector-signal-transceiver-9khz/dp/14AJ6353,0.0,121800.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786983-01,https://www.digikey.com/en/products/detail/ni/786983-01/18709892,0.0,93.38,Active,https://www.newark.com/ni-emerson/786983-01/coaxial-cable-8cm-test-equipment/dp/14AJ6354,0.0,83.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786984-01,https://www.digikey.com/en/products/detail/ni/786984-01/16648748,1.0,216.0,Active,https://www.newark.com/ni-emerson/786984-01/screw-terminal-connector-kit-smu/dp/14AJ6355,2.0,192.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
786985-01,https://www.digikey.com/en/products/detail/ni/786985-01/16647329,0.0,216.0,Active,https://www.newark.com/ni-emerson/786985-01/screw-terminal-connector-kit-smu/dp/14AJ6356,0.0,192.0,NO_LONGER_STOCKED,0.0,False,Active,12-22-2025
786986-01,https://www.digikey.com/en/products/detail/ni/786986-01/18710290,1.0,13284.0,Active,https://www.newark.com/ni/786986-01/pxie-8861-controller-4core/dp/14AJ6357,0.0,11808.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
786988-01,https://www.digikey.com/en/products/detail/ni/786988-01/16648622,1.0,4053.38,Active,https://www.newark.com/ni-emerson/786988-01/cal-4330-calibration-fixture/dp/14AJ6358,0.0,3603.0,NO_LONGER_STOCKED,1.0,True,Active,12-22-2025
786989-01,https://www.digikey.com/en/products/detail/ni/786989-01/15218927,3.0,283.5,Active,https://www.newark.com/ni-emerson/786989-01/microsd-memory-card-32gb/dp/14AJ6359,0.0,252.0,NO_LONGER_STOCKED,3.0,True,Active,12-22-2025
786990-01,https://www.digikey.com/en/products/detail/ni/786990-01/15219036,4.0,89.0,Active,https://www.newark.com/ni-emerson/786990-01/ni-9926-quarter-bridge-adapter/dp/14AJ6360,0.0,356.0,NO_LONGER_STOCKED,4.0,True,Active,12-22-2025
786990-02,https://www.digikey.com/en/products/detail/ni/786990-02/15218958,4.0,130.0,Active,https://www.newark.com/ni-emerson/786990-02/ni-9926-quarter-bridge-adapter/dp/14AJ6361,0.0,520.0,NO_LONGER_STOCKED,4.0,True,Active,12-22-2025
786991-01,https://www.digikey.com/en/products/detail/ni/786991-01/16647433,7.0,11973.38,Active,https://www.newark.com/ni/786991-01/pxie-1092-chassis-10slot-3u/dp/14AJ6362,8.0,10855.86,STOCKED,15.0,True,Active,12-22-2025
786992-01,https://www.digikey.com/en/products/detail/ni/786992-01/16647241,0.0,0.0,Obsolete,https://www.newark.com/ni-emerson/786992-01/logic-analyzer-cable-for-ni-elvis/dp/64AJ3849,0.0,84.0,NO_LONGER_STOCKED,0.0,False,Obsolete,12-22-2025
786993-01,https://www.digikey.com/en/products/detail/ni/786993-01/16647217,14.0,878.62,Active,https://www.newark.com/ni/786993-01/crio-9805-expansion-module-compactrio/dp/14AJ6363,10.0,796.62,STOCKED,24.0,True,Active,12-22-2025
786999-01,https://www.digikey.com/en/products/detail/ni/786999-01/13983341,2.0,3641.62,Active,https://www.newark.com/ni/786999-01/ni-9326-frequency-input-module/dp/14AJ6364,6.0,3301.74,STOCKED,8.0,True,Active,12-22-2025
786999-02,,,,,,,,,,False,Active,12-22-2025
